--- Pendolo di torsione ---
Tempo,Forzante,Pendolo
0,000	0,000	0,003
0,020	0,000	0,011
0,040	0,000	0,010
0,060	0,000	0,009
0,080	0,000	0,011
0,100	0,000	0,008
0,120	0,000	0,009
0,140	0,000	0,007
0,160	0,000	0,010
0,180	0,000	0,008
0,200	0,000	0,007
0,220	0,000	0,009
0,240	0,000	0,009
0,260	0,000	0,010
0,280	0,000	0,008
0,300	0,000	0,008
0,320	0,000	0,009
0,340	0,000	0,010
0,360	0,000	0,010
0,380	0,000	0,011
0,400	0,000	0,011
0,420	0,000	0,009
0,440	0,000	0,010
0,460	0,000	0,011
0,480	0,000	0,014
0,500	0,000	0,010
0,520	0,000	0,011
0,540	0,000	0,013
0,560	0,000	0,011
0,580	0,000	0,014
0,600	0,000	0,010
0,620	0,000	0,010
0,640	0,000	0,008
0,660	0,000	0,008
0,680	0,000	0,007
0,700	0,000	0,007
0,720	0,000	0,007
0,740	0,000	0,008
0,760	0,000	0,010
0,780	0,000	0,011
0,800	0,000	0,011
0,820	0,000	0,013
0,840	0,000	0,011
0,860	0,000	0,013
0,880	0,000	0,012
0,900	0,000	0,012
0,920	0,000	0,009
0,940	0,000	0,007
0,960	0,000	0,003
0,980	0,000	0,010
1,000	0,000	0,006
1,020	0,000	0,002
1,040	0,000	0,007
1,060	0,000	0,006
1,080	0,000	0,005
1,100	0,000	0,003
1,120	0,000	0,004
1,140	0,000	0,007
1,160	0,000	0,003
1,180	0,000	0,008
1,200	0,000	0,007
1,220	0,000	0,008
1,240	0,000	0,006
1,260	0,000	0,009
1,280	0,000	0,009
1,300	0,000	0,008
1,320	0,000	0,010
1,340	0,000	0,010
1,360	0,000	0,010
1,380	0,000	0,010
1,400	0,000	0,009
1,420	0,000	0,008
1,440	0,000	0,008
1,460	0,000	0,010
1,480	0,000	0,009
1,500	0,000	0,011
1,520	0,000	0,011
1,540	0,000	0,007
1,560	0,000	0,012
1,580	0,000	0,011
1,600	0,000	0,013
1,620	0,000	0,014
1,640	0,000	0,018
1,660	0,000	0,016
1,680	0,000	0,016
1,700	0,000	0,011
1,720	0,000	0,011
1,740	0,000	0,013
1,760	0,000	0,011
1,780	0,000	0,007
1,800	0,000	0,008
1,820	0,000	0,006
1,840	0,000	0,007
1,860	0,000	0,006
1,880	0,000	0,008
1,900	0,000	0,005
1,920	0,000	0,007
1,940	0,000	0,004
1,960	0,000	0,007
1,980	0,000	0,003
2,000	0,000	0,005
2,020	0,000	0,006
2,040	0,000	0,007
2,060	0,000	0,006
2,080	0,000	0,007
2,100	0,000	0,007
2,120	0,000	0,006
2,140	0,000	0,006
2,160	0,000	0,008
2,180	0,000	0,007
2,200	0,000	0,007
2,220	0,000	0,004
2,240	0,000	0,005
2,260	0,000	0,005
2,280	0,000	0,007
2,300	0,000	0,005
2,320	0,000	0,007
2,340	0,000	0,007
2,360	0,000	0,011
2,380	0,000	0,011
2,400	0,000	0,016
2,420	0,000	0,013
2,440	0,000	0,017
2,460	0,000	0,014
2,480	0,000	0,017
