--- Pendolo di torsione ---
Tempo,Forzante,Pendolo
0,000	0,000	0,003
0,020	0,000	0,003
0,040	0,000	0,002
0,060	0,000	0,002
0,080	0,000	0,002
0,100	0,000	0,001
0,120	0,000	0,000
0,140	0,000	0,001
0,160	0,000	0,003
0,180	0,000	0,001
0,200	0,000	0,003
0,220	0,000	0,006
0,240	0,000	-0,001
0,260	0,000	0,004
0,280	0,000	0,009
0,300	0,000	0,005
0,320	0,000	0,007
0,340	0,000	0,004
0,360	0,000	0,003
0,380	0,000	0,005
0,400	0,000	0,003
0,420	0,000	0,002
0,440	0,000	0,000
0,460	0,000	0,001
0,480	0,000	0,000
0,500	0,000	0,000
0,520	0,000	0,000
0,540	0,000	-0,003
0,560	0,000	-0,002
0,580	0,000	-0,005
0,600	0,000	-0,004
0,620	0,000	-0,004
0,640	0,000	-0,004
0,660	0,000	-0,001
0,680	0,000	-0,004
0,700	0,000	-0,001
0,720	0,000	-0,008
0,740	0,000	-0,002
0,760	0,000	-0,001
0,780	0,000	0,000
0,800	0,000	0,001
0,820	0,000	0,001
0,840	0,000	0,002
0,860	0,000	0,003
0,880	0,000	-0,001
0,900	0,000	0,003
0,920	0,000	0,002
0,940	0,000	0,005
0,960	0,000	0,004
0,980	0,000	0,004
1,000	0,000	0,005
1,020	0,000	0,003
1,040	0,000	0,003
1,060	0,000	0,006
1,080	0,000	0,007
1,100	0,000	0,008
1,120	0,000	0,007
1,140	0,000	0,002
1,160	0,000	0,003
1,180	0,000	0,001
1,200	0,000	0,006
1,220	0,000	0,001
1,240	0,000	0,001
1,260	0,000	0,001
1,280	0,000	0,002
1,300	0,000	0,000
1,320	0,000	0,001
1,340	0,000	0,000
1,360	0,000	0,001
1,380	0,000	0,000
1,400	0,000	0,001
1,420	0,000	-0,001
1,440	0,000	0,001
1,460	0,000	-0,001
1,480	0,000	0,002
1,500	0,000	-0,001
1,520	0,000	0,001
1,540	0,000	-0,003
1,560	0,000	0,001
1,580	0,000	0,000
1,600	0,000	0,001
1,620	0,000	-0,003
1,640	0,000	-0,001
1,660	0,000	-0,001
1,680	0,000	0,000
1,700	0,000	-0,002
1,720	0,000	0,000
1,740	0,000	0,001
1,760	0,000	0,001
1,780	0,000	0,000
1,800	0,000	0,003
1,820	0,000	-0,001
1,840	0,000	0,003
1,860	0,000	0,002
1,880	0,000	0,003
1,900	0,000	0,003
1,920	0,000	-0,001
1,940	0,000	0,003
1,960	0,000	0,002
1,980	0,000	0,002
2,000	0,000	0,001
2,020	0,000	0,000
2,040	0,000	0,001
2,060	0,000	0,002
2,080	0,000	0,001
2,100	0,000	0,003
2,120	0,000	0,001
2,140	0,000	0,001
2,160	0,000	0,000
2,180	0,000	0,001
2,200	0,000	0,003
2,220	0,000	0,002
2,240	0,000	0,000
2,260	0,000	0,003
2,280	0,000	0,000
2,300	0,000	0,000
2,320	0,000	0,001
2,340	0,000	0,000
2,360	0,000	0,005
2,380	0,000	-0,001
2,400	0,000	0,000
2,420	0,000	0,004
2,440	0,000	0,003
2,460	0,000	0,002
2,480	0,000	0,000
2,500	0,000	0,002
2,520	0,000	0,001
2,540	0,000	0,001
2,560	0,000	0,001
2,580	0,000	0,002
2,600	0,000	-0,001
2,620	0,000	0,002
2,640	0,000	-0,001
2,660	0,000	-0,001
2,680	0,000	-0,001
2,700	0,000	-0,001
2,720	0,000	0,000
2,740	0,000	-0,001
2,760	0,000	-0,001
2,780	0,000	-0,002
2,800	0,000	0,000
2,820	0,000	-0,001
2,840	0,000	-0,001
2,860	0,000	-0,001
2,880	0,000	-0,001
2,900	0,000	-0,001
2,920	0,000	-0,001
2,940	0,000	-0,002
2,960	0,000	-0,001
2,980	0,000	0,003
3,000	0,000	0,000
3,020	0,000	0,002
3,040	0,000	-0,001
3,060	0,000	0,003
3,080	0,000	0,000
3,100	0,000	0,001
3,120	0,000	0,002
3,140	0,000	0,002
3,160	0,000	0,003
3,180	0,000	0,003
3,200	0,000	0,002
3,220	0,000	0,001
3,240	0,000	0,003
3,260	0,000	0,005
3,280	0,004	0,003
3,300	-1,630	0,000
3,320	-4,175	0,004
3,340	-7,014	0,003
3,360	-9,892	0,003
3,380	-12,647	0,003
3,400	-15,231	0,000
3,420	-17,600	0,002
3,440	-19,709	-0,001
3,460	-21,516	0,001
3,480	-23,010	0,000
3,500	-24,166	-0,001
3,520	-24,926	-0,002
3,540	-25,334	-0,004
3,560	-25,422	-0,001
3,580	-25,106	-0,004
3,600	-24,407	-0,003
3,620	-23,326	-0,005
3,640	-21,951	-0,004
3,660	-20,210	-0,003
3,680	-18,176	0,000
3,700	-15,886	-0,002
3,720	-13,333	0,000
3,740	-10,608	-0,001
3,760	-7,699	0,003
3,780	-4,698	0,002
3,800	-1,635	0,007
3,820	1,477	0,005
3,840	4,566	0,005
3,860	7,554	0,007
3,880	10,494	0,008
3,900	13,223	0,008
3,920	15,794	0,011
3,940	18,136	0,007
3,960	20,202	0,009
3,980	21,946	0,007
4,000	23,388	0,010
4,020	24,482	0,007
4,040	25,220	0,008
4,060	25,581	0,007
4,080	25,581	0,008
4,100	25,198	0,004
4,120	24,451	0,003
4,140	23,353	0,000
4,160	21,907	0,006
4,180	20,140	0,000
4,200	18,062	0,003
4,220	15,728	-0,005
4,240	13,162	-0,002
4,260	10,402	-0,010
4,280	7,515	-0,005
4,300	4,491	-0,010
4,320	1,428	-0,011
4,340	-1,679	-0,012
4,360	-4,737	-0,009
4,380	-7,761	-0,013
4,400	-10,622	-0,010
4,420	-13,346	-0,018
4,440	-15,908	-0,012
4,460	-18,198	-0,013
4,480	-20,224	-0,011
4,500	-21,946	-0,014
4,520	-23,357	-0,008
4,540	-24,394	-0,011
4,560	-25,088	-0,004
4,580	-25,374	-0,006
4,600	-25,356	0,000
4,620	-24,908	-0,003
