--- Pendolo di torsione ---
Tempo,Forzante,Pendolo
0,000	0,000	0,011
0,020	0,000	-0,013
0,040	0,000	0,023
0,060	0,000	-0,018
0,080	0,000	0,023
0,100	0,000	-0,012
0,120	0,000	0,019
0,140	0,000	-0,011
0,160	0,000	0,027
0,180	0,000	-0,021
0,200	0,000	0,028
0,220	0,000	-0,012
0,240	0,000	0,025
0,260	0,000	-0,013
0,280	0,000	0,035
0,300	0,000	-0,019
0,320	0,000	0,036
0,340	0,000	-0,008
0,360	0,000	0,031
0,380	0,000	-0,007
0,400	0,000	0,036
0,420	0,000	-0,015
0,440	0,000	0,035
0,460	0,000	-0,009
0,480	0,000	0,028
0,500	0,000	-0,005
0,520	0,000	0,034
0,540	0,000	-0,015
0,560	0,000	0,032
0,580	0,000	-0,009
0,600	0,000	0,020
0,620	0,000	-0,004
0,640	0,000	0,024
0,660	0,000	-0,013
0,680	0,000	0,025
0,700	0,000	-0,009
0,720	0,000	0,015
0,740	0,000	-0,001
0,760	0,000	0,019
0,780	0,000	-0,011
0,800	0,000	0,020
0,820	0,000	-0,008
0,840	0,000	0,014
0,860	0,000	0,001
0,880	0,000	0,015
0,900	0,000	-0,010
0,920	0,000	0,020
0,940	0,000	-0,009
0,960	0,000	0,014
0,980	0,000	0,002
1,000	0,000	0,013
1,020	0,000	-0,005
1,040	0,000	0,020
1,060	0,000	-0,008
1,080	0,000	0,016
1,100	0,000	0,003
1,120	0,000	0,013
1,140	0,000	-0,003
1,160	0,000	0,022
1,180	0,000	-0,009
1,200	0,000	0,020
1,220	0,000	0,000
1,240	0,000	0,016
1,260	0,000	-0,007
1,280	0,000	0,026
1,300	0,000	-0,009
1,320	0,000	0,020
1,340	0,000	-0,001
1,360	0,000	0,015
1,380	0,000	-0,007
1,400	0,000	0,031
1,420	0,000	-0,010
1,440	0,000	0,024
1,460	0,000	-0,004
1,480	0,000	0,016
1,500	0,000	-0,005
1,520	0,000	0,026
1,540	0,000	-0,010
1,560	0,000	0,025
1,580	0,000	-0,001
1,600	0,000	0,016
1,620	0,000	0,001
1,640	0,000	0,024
