--- Pendolo di torsione ---
Tempo,Forzante,Pendolo
0,000	0,000	-0,001
0,020	0,000	-0,001
0,040	0,000	0,001
0,060	0,000	0,000
0,080	0,000	-0,001
0,100	0,000	0,001
0,120	0,000	0,002
0,140	0,000	-0,002
0,160	0,000	-0,001
0,180	0,000	-0,001
0,200	0,000	0,000
0,220	0,000	-0,002
0,240	0,000	0,001
0,260	0,000	-0,001
0,280	0,000	0,003
0,300	0,000	-0,002
0,320	0,000	0,003
0,340	0,000	0,003
0,360	0,000	0,004
0,380	0,000	0,004
0,400	0,000	0,008
0,420	0,000	0,006
0,440	0,000	0,007
0,460	0,000	0,007
0,480	0,000	0,008
0,500	0,000	0,007
0,520	0,000	0,008
0,540	0,000	0,008
0,560	0,000	0,007
0,580	0,000	0,006
0,600	0,000	0,008
0,620	0,000	0,009
0,640	0,000	0,010
0,660	0,000	0,006
0,680	0,000	0,007
0,700	0,000	0,007
0,720	0,000	0,003
0,740	0,000	0,006
0,760	0,000	0,003
0,780	0,000	0,003
0,800	0,000	0,004
0,820	0,000	0,003
0,840	0,000	0,004
0,860	0,000	0,003
0,880	0,000	0,003
0,900	0,000	0,001
0,920	0,000	0,002
0,940	0,000	0,000
0,960	0,000	-0,001
0,980	0,000	-0,001
1,000	0,000	-0,001
1,020	0,000	-0,001
1,040	0,000	0,000
1,060	0,000	-0,001
1,080	0,000	-0,001
1,100	0,000	-0,002
1,120	0,000	-0,001
1,140	0,000	-0,002
1,160	0,000	-0,001
1,180	0,000	-0,001
1,200	0,000	-0,001
1,220	0,000	0,001
1,240	0,000	-0,001
1,260	0,000	0,001
1,280	0,000	0,001
1,300	0,000	0,003
1,320	0,000	0,002
1,340	0,000	0,004
1,360	0,000	0,001
1,380	0,000	0,005
1,400	0,000	0,005
1,420	0,000	0,004
1,440	0,000	0,009
1,460	0,000	0,005
1,480	0,000	0,008
1,500	0,000	0,007
1,520	0,000	0,007
1,540	0,000	0,007
1,560	0,000	0,007
1,580	0,000	0,007
1,600	0,000	0,005
1,620	0,000	0,007
1,640	0,000	0,006
1,660	0,000	0,008
1,680	0,000	0,004
1,700	0,000	0,007
1,720	0,000	0,005
1,740	0,000	0,003
1,760	0,000	0,003
1,780	0,000	0,003
1,800	0,000	0,003
1,820	0,000	0,002
1,840	0,000	-0,001
1,860	0,000	0,000
1,880	0,000	0,002
1,900	0,000	-0,001
1,920	0,000	-0,001
1,940	0,000	-0,001
1,960	0,000	0,000
1,980	0,000	0,000
2,000	0,000	-0,003
2,020	0,000	0,001
2,040	0,000	0,000
2,060	0,000	-0,001
2,080	0,000	0,001
2,100	0,000	-0,001
2,120	0,000	-0,001
2,140	0,000	-0,001
2,160	0,000	-0,001
2,180	0,000	0,000
2,200	0,000	-0,001
2,220	0,000	0,003
2,240	0,000	-0,001
2,260	0,000	0,000
2,280	0,000	-0,001
2,300	0,000	0,002
2,320	0,000	0,001
2,340	0,000	0,000
2,360	0,000	0,001
2,380	0,000	0,004
2,400	0,000	0,003
2,420	0,000	0,003
2,440	0,000	0,002
2,460	0,000	0,007
2,480	0,000	0,003
2,500	0,000	0,005
2,520	0,000	0,002
2,540	0,000	0,007
2,560	0,000	0,002
2,580	0,000	0,005
2,600	0,000	0,004
2,620	0,000	0,005
2,640	0,009	0,009
2,660	1,951	0,003
2,680	4,597	0,007
2,700	7,471	0,001
2,720	10,393	0,005
2,740	13,179	0,004
2,760	15,772	0,005
2,780	18,145	0,004
2,800	20,215	0,008
2,820	21,986	0,007
2,840	23,440	0,007
2,860	24,535	0,005
2,880	25,255	0,006
2,900	25,598	0,005
2,920	25,559	0,007
2,940	25,137	0,006
2,960	24,333	0,003
2,980	23,164	0,003
3,000	21,669	0,001
3,020	19,841	0,001
3,040	17,706	0,000
3,060	15,284	0,000
3,080	12,639	-0,004
3,100	9,809	-0,001
3,120	6,851	-0,004
3,140	3,792	-0,002
3,160	0,672	-0,006
3,180	-2,483	-0,005
3,200	-5,585	-0,010
3,220	-8,604	-0,005
3,240	-11,479	-0,009
3,260	-14,194	-0,007
3,280	-16,682	-0,007
3,300	-18,932	-0,006
3,320	-20,878	-0,007
3,340	-22,535	-0,007
3,360	-23,827	-0,007
3,380	-24,715	-0,004
3,400	-25,282	-0,005
3,420	-25,449	-0,001
3,440	-25,220	-0,002
3,460	-24,662	0,004
3,480	-23,660	0,004
3,500	-22,342	0,003
3,520	-20,654	0,007
3,540	-18,646	0,009
3,560	-16,396	0,011
3,580	-13,843	0,013
3,600	-11,140	0,011
3,620	-8,213	0,016
3,640	-5,172	0,020
3,660	-2,048	0,020
3,680	1,094	0,019
3,700	4,210	0,021
3,720	7,255	0,019
3,740	10,226	0,020
3,760	13,039	0,021
3,780	15,653	0,016
3,800	18,040	0,016
3,820	20,123	0,017
3,840	21,920	0,015
3,860	23,370	0,015
3,880	24,491	0,011
3,900	25,229	0,009
3,920	25,594	0,007
3,940	25,563	0,007
3,960	25,172	0,003
3,980	24,385	-0,005
4,000	23,234	-0,002
4,020	21,749	-0,006
4,040	19,934	-0,008
4,060	17,793	-0,007
4,080	15,403	-0,013
4,100	12,762	-0,013
4,120	9,923	-0,018
4,140	6,974	-0,018
4,160	3,911	-0,018
4,180	0,791	-0,022
4,200	-2,364	-0,019
4,220	-5,484	-0,022
4,240	-8,508	-0,018
4,260	-11,386	-0,022
4,280	-14,093	-0,019
4,300	-16,603	-0,017
4,320	-18,853	-0,015
4,340	-20,808	-0,012
4,360	-22,474	-0,010
4,380	-23,770	-0,009
4,400	-24,702	-0,003
4,420	-25,238	-0,001
4,440	-25,431	-0,002
4,460	-25,229	0,006
4,480	-24,653	0,003
4,500	-23,717	0,011
4,520	-22,399	0,011
4,540	-20,725	0,015
4,560	-18,738	0,014
4,580	-16,475	0,021
4,600	-13,970	0,021
4,620	-11,263	0,024
4,640	-8,372	0,024
4,660	-5,331	0,030
4,680	-2,193	0,026
4,700	0,932	0,031
4,720	4,065	0,027
4,740	7,115	0,032
4,760	10,090	0,030
4,780	12,916	0,030
4,800	15,530	0,028
4,820	17,934	0,027
4,840	20,030	0,023
4,860	21,836	0,022
4,880	23,309	0,016
4,900	24,442	0,016
4,920	25,207	0,010
4,940	25,581	0,010
4,960	25,581	0,002
4,980	25,189	0,003
5,000	24,429	-0,005
5,020	23,304	-0,005
5,040	21,823	-0,010
5,060	20,026	-0,012
5,080	17,895	-0,018
5,100	15,526	-0,021
5,120	12,898	-0,026
5,140	10,063	-0,026
5,160	7,119	-0,030
5,180	4,056	-0,033
5,200	0,954	-0,036
5,220	-2,171	-0,033
5,240	-5,304	-0,036
5,260	-8,345	-0,030
5,280	-11,232	-0,034
5,300	-13,953	-0,027
5,320	-16,462	-0,030
5,340	-18,729	-0,024
5,360	-20,694	-0,026
5,380	-22,373	-0,018
5,400	-23,700	-0,013
5,420	-24,640	-0,008
5,440	-25,220	-0,006
5,460	-25,409	0,000
5,480	-25,233	0,002
5,500	-24,697	0,007
